,title,link,description,garage,price,home_type,city,date,source_link,home_size,home_area,floor,elevator,price_per_sqr_meter,neighborhood,price_per_sqr_meter_bin,price_bin,home_area_bin,street_names
1029,apartamento t4 em parque de palmela  ribeira das vinhas cascais cascais e estoril,https://www.idealista.pt/imovel/33153477/,"RESERVAS E PEDIDOS DE INFORMAÇÃO
Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”.
TERMOS E CONDIÇÕES DE ALOJAMENTO:
- Data de Disponibilidade: 30/05/2024
- Duração Mínima de Aluguer: 28 dias
- Número Máximo de Hóspedes: 8
- Todas as Despesas Incluídas: Sim, para mais info",True,5400,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,270,0,False,20.0,cascais e estoril,"(16.67, 20.64]","(5304.0, 6288.8]","(268.52, 296.8]",cascais e estoril
1030,moradia geminada em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33175933/,"Excelente moradia V4+2 em pleno centro do Estoril com jardim privado e piscina em condominio privado com ginásio e sauna.
A fração conta com 4 quartos, de onde dois são em Suite com WC privado, um WC comum de apoio aos dois quartos adicionais e um social. Sala de cinema, quarto de brinquedos, lavandaria, despensa e gar",True,9500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,225,0,False,42.22222,cascais e estoril,"(40.488, 44.457]","(9243.2, 10228.0]","(211.96, 240.24]",cascais e estoril
1031,moradia geminada  munique de baixo manique alcabideche,https://www.idealista.pt/imovel/32523670/,Moradia T4 no condomínio fechado.,True,3500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,278,0,False,12.589928,alcabideche,"(8.731, 12.701]","(3334.4, 4319.2]","(268.52, 296.8]",baixo manique
1032,apartamento t4 em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33383186/,"Excelente apartamento totalmente mobiliado, localizado no Centro de Cascais, a poucos minuto a pé da Praia, Vila Histórica, restaurantes, supermercados, comércio, bancos, comboio e demais transportes público.. .
4 Quartos sendo 1 suíte
Ar-Condicionado (quente e Frio) nos quartos e sala.
Aquecedor elétrico na varanda.",True,4500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,238,3,True,18.907562,cascais e estoril,"(16.67, 20.64]","(4319.2, 5304.0]","(211.96, 240.24]",cascais e estoril
1033,apartamento t4 em pampilheira  cascais cascais e estoril,https://www.idealista.pt/imovel/33094096/,"Apartamento com áreas generosas, jardim privativo em condomínio com piscina.
Localizado numa zona calma de Cascais, com 4 quartos, 3 casas de banho, sala e cozinha com muita luz e fantásticas áreas. De salientar um maravilhoso jardim privativo, garagem box para 2 carros incluindo espaços para arrumos, conta ainda com m",True,3600,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,222,0,False,16.216217,cascais e estoril,"(12.701, 16.67]","(3334.4, 4319.2]","(211.96, 240.24]",cascais e estoril
1034,moradia geminada em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33254438/,"Moradia T4 com dois anexos no Centro de Cascais
Moradia T4:
Encontramos uma sala de estar naturalmente iluminada, realçada por uma acolhedora lareira, convida ao relaxamento, com acesso direto ao jardim privado. Uma elegante sala de jantar proporciona o cenário ideal para refeições memoráveis, enquanto a cozinha tot",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-31,t4,232,0,False,36.63793,cascais e estoril,"(36.518, 40.488]","(8258.4, 9243.2]","(211.96, 240.24]",cascais e estoril
1035,moradia independente em aldeia de juzo  charneca cascais cascais e estoril,https://www.idealista.pt/imovel/33290067/,"Moradia geminada T4 em condomínio fechado na Aldeia do Juzo. Não mobilada
A moradia desenvolve-se em dois pisos e é composta por:
Rés-do-chão - hall de entrada, sala de estar/jantar com lareira, escritório, casa de banho social e cozinha totalmente equipada e com zona de refeições.
Primeiro andar - Três quartos (1 d",True,4200,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-32,t4,250,0,False,16.8,cascais e estoril,"(16.67, 20.64]","(3334.4, 4319.2]","(240.24, 268.52]",cascais e estoril
1036,moradia independente em alto dos gaios estoril cascais e estoril,https://www.idealista.pt/imovel/33294000/,"A casa é construída em quatro andares e beneficia de painéis solares e ar condicionado.
No rés do chão existe uma sala de estar/jantar com lareira, cozinha totalmente equipada e WC. No primeiro piso existem três quartos (um em suite) e casa de banho familiar. No segundo andar há um grande quarto suite e arrecadação.",True,3850,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-32,t4,265,0,False,14.528302,cascais e estoril,"(12.701, 16.67]","(3334.4, 4319.2]","(240.24, 268.52]",cascais e estoril
1037,moradia geminada em areias estoril cascais e estoril,https://www.idealista.pt/imovel/33261362/,"Moradia mobilada e equipada. Pronta a habitar (roupa de cama, atoalhados).
Excelente exposição solar (Este, Sul, Oeste)
**DISPENSA IMOBILIÁRIAS**
Contrato mínimo de 3 anos.
Composta por:
Cave - Garagem box para até 4 viaturas, com acesso interior. 2 arrecadações uma delas convertida num 5º quarto.
R/c - cozinha equi",True,5990,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-32,t4,280,0,False,21.392857,cascais e estoril,"(20.64, 24.61]","(5304.0, 6288.8]","(268.52, 296.8]",cascais e estoril
1038,moradia em alvide  abuxarda alcabideche,https://www.idealista.pt/imovel/33251656/,"Moradia exclusiva em Cascais para arrendamento.
Descubra o requinte e o conforto nesta moradia T4 + 1 em Cascais, construída em 2023. Esta propriedade oferece uma experiência de vida verdadeiramente única.
No piso térreo, uma sala de dimensões generosas em open space, iluminada pela lareira e pelas grandes janelas q",True,6900,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t4,350,0,False,19.714285,alcabideche,"(16.67, 20.64]","(6288.8, 7273.6]","(325.08, 353.36]",alcabideche
1039,moradia em banda em aldeia de juzo  charneca cascais cascais e estoril,https://www.idealista.pt/imovel/33137354/,"Moradia em banda inserida no condomínio Pinhal da Charneca na Aldeia do Juzo, com amplos espaços verdes e piscina.
Consiste de:
Ré do chão:
-Sala/ Sala de Jantar separadas com recuperador de calor e com saída para terraço e jardim pequeno privado.
- Escritório com arrecadação
- Casa de banho de visitas
- Cozinha",True,5000,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t4,212,0,False,23.584906,cascais e estoril,"(20.64, 24.61]","(4319.2, 5304.0]","(211.96, 240.24]",cascais e estoril
1040,moradia geminada em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33382764/,"RD3/24 | Rita Duarte ||
Moradia de charme mobilada e localizada no centro de Cascais, junto ao Parque Marechal Carmona.
Este imóvel é constituído por 1 moradia principal, apoiada por 2 apartamentos com características muito versáteis.
Na moradia principal pode encontrar:
R/C:
- Sala com lareira;
- Sala de jantar c",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t4,136,0,False,62.5,cascais e estoril,"(60.335, 64.305]","(8258.4, 9243.2]","(127.12, 155.4]",cascais e estoril
1041,moradia em banda em areia  birre cascais cascais e estoril,https://www.idealista.pt/imovel/33138465/,"Moradia T4 inserida em condomínio com jardim e piscina na Aldeia de Juzo em Cascais.
Piso 0:
-Sala de estar e de jantar separadas com recuperador de calor e com saída para terraço e pequeno jardim privado.
- Escritório com arrecadação
- Casa de banho de visitas
- Cozinha com 14 m2 totalmente equipada e com saída p",True,4750,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t4,212,0,False,22.40566,cascais e estoril,"(20.64, 24.61]","(4319.2, 5304.0]","(211.96, 240.24]",cascais e estoril
1042,moradia independente em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33197079/,"Casa Museu - Cascais
Casa Localizada no Centro de Cascais, junto ao Jardim da Parada, perto de museus, centro histórico e zona de comércio local, ao pé da Casa de Histórias da Paula Rego.
O imóvel está mobilado e cozinhas equipadas.
Tipologia: T4
2 Wc’s com Duche no 1º andar da Moradia;
1 Wc Social (S/Duche) no R/C d",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t4,204,0,False,41.666668,cascais e estoril,"(40.488, 44.457]","(8258.4, 9243.2]","(183.68, 211.96]",cascais e estoril
1043,moradia independente na rua sitio das neves 3 bicesse alcabideche,https://www.idealista.pt/imovel/33107006/,minimo permanência sao 2 anos ( contrato de 6 anos ) por se tratar de construção nova.,True,5500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t4,350,0,False,15.714286,alcabideche,"(12.701, 16.67]","(5304.0, 6288.8]","(325.08, 353.36]",alcabideche
1044,moradia independente em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33183238/,"Moradia com 4 quartos, sala e cozinha, junto ao Jardim da Parada, perto de museus, centro histórico e zona de comércio local.
2 Wc's com Duche no 1º andar
1 Wc Social no R/C
Cozinha Equipada com eletrodomésticos, Microondas; Máquina de lavar Loiça; Frigorífico Combinado; Forno; Fogão Elétrico;
Zona de Lavandaria no",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t4,235,0,False,36.17021,cascais e estoril,"(32.549, 36.518]","(8258.4, 9243.2]","(211.96, 240.24]",cascais e estoril
1045,moradia independente em murtal  madorna carcavelos e parede,https://www.idealista.pt/imovel/33382253/,"Excelente moradia na zona do Murtal na Parede em Cascais. A moradia está localizada numa zona muito tranquila e é perfeita para clientes que procuram paz e ao mesmo tempo a proximidade do centro. A casa tem 1 suíte, 2 quartos, 1 grande escritório, e uma magnífica sala e sala de jantar. A moradia está completamente nova",True,3500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-35,t4,175,0,False,20.0,carcavelos e parede,"(16.67, 20.64]","(3334.4, 4319.2]","(155.4, 183.68]",carcavelos e parede
1046,moradia independente em quinta da marinha cascais cascais e estoril,https://www.idealista.pt/imovel/32912659/,"Moradia com 4 quartos e escritório na Quinta da Marinha para arrendar.
Casa independente com jardim e piscina, disponível.
Casa bem distribuída. No piso da entrada conta com sala com lareira virada para o jardim e piscina, cozinha, 3 quartos ( 2 deles em suite ) e escritório.
No piso superior faz parte a suite princ",True,10500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-36,t4,300,0,False,35.0,cascais e estoril,"(32.549, 36.518]","(10228.0, 11212.8]","(296.8, 325.08]",cascais e estoril
1047,apartamento t4 em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33077645/,"Fantástico apartamento em condomínio com jardim e piscina no coração do Monte Estoril.
4 quartos, 2 em suite, mais um w. c. e um lavabo social. Grande salão com acesso a um terraço com vista de mar, cozinha equipada e 2 lugares de garagem.
Acesso fácil à praia e lojas.",True,4500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-36,t4,260,2,True,17.307692,cascais e estoril,"(16.67, 20.64]","(4319.2, 5304.0]","(240.24, 268.52]",cascais e estoril
1048,moradia em parque de palmela  ribeira das vinhas cascais cascais e estoril,https://www.idealista.pt/imovel/33210989/,"mod1324
r/c:
hall: 6m2 / circulação: 7m2 / salão lareira: 40m2 / escritório: 9m2 / quarto: 15m2 / c. banho completa: 6m2 / cozinha 15m2 / Arrumos: 2,5m2
Garagem 2 carros, lavandaria, lavabo, alpendre com barbecue, jardim
1º andar:
circulação: 7,5m2 / suite: 27m2 / c. banho suite: 7m2 / arrumos: 0,8m2 / quarto jane",True,5680,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-36,t4,250,0,False,22.72,cascais e estoril,"(20.64, 24.61]","(5304.0, 6288.8]","(240.24, 268.52]",cascais e estoril
1049,apartamento t4 na rua maestro tavares belo 2775 142 murtal  madorna carcavelos e parede,https://www.idealista.pt/imovel/31872788/,"Apartamento tipologia T3+1, situado num primeiro andar de moradia em bairro residencial de moradias, perto do centro da Parede no concelho de Cascais.
Este bairro encontra-se numa zona tranquila e aprazível, de carro fica próximo da estação ferroviária da Parede (Linha de Cascais), do acesso à Avenida Marginal e à A5",True,1300,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-37,t4,90,1,False,14.444445,carcavelos e parede,"(12.701, 16.67]","(355.38, 1364.8]","(70.56, 98.84]",carcavelos e parede
1050,apartamento t4 na rua costa pinto sao joao estoril cascais e estoril,https://www.idealista.pt/imovel/33074139/,"Magnífico apartamento Mobilado para arrendar em S. João do Estoril, T4+1
Com uma vista maravilhosa para o mar, vista essa que poderá disfrutar da sala de estar, da sala de jantar ou do esplendoroso terraço onde pode viver agradáveis momentos com a sua família e amigos e criar memórias fantásticas.
Este apartamento fi",True,6000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-4,t4,144,2,True,41.666668,cascais e estoril,"(40.488, 44.457]","(5304.0, 6288.8]","(127.12, 155.4]",cascais e estoril
1051,moradia independente em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33232859/,"Moradia de charme T4+2 para arrendamento mobilada e equipada, no centro histórico de Cascais com estacionamento. Com uma localização privilegiada no centro de Cascais, próxima a todo o tipo de comércio e serviços, restauração, transportes públicos, ficando a poucos minutos a pé da estação de comboios de Cascais, das pr",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-4,t4,176,0,False,48.295456,cascais e estoril,"(44.457, 48.427]","(8258.4, 9243.2]","(155.4, 183.68]",cascais e estoril
1052,moradia em banda na avenida golfe centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33229074/,"Moradia T3+1 renovada a gosto para arrendamento numa das zonas mais prestigiadas do concelho de Cascais, o Estoril, a escassos metros do Golf e junto aos melhores acessos A5+A16.
Quer estar perto da cidade com os melhores acessos mantendo a qualidade de vida?
Venha visitar esta fantástica moradia que se encontra a es",True,4400,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-5,t4,215,0,False,20.465117,cascais e estoril,"(16.67, 20.64]","(4319.2, 5304.0]","(211.96, 240.24]",cascais e estoril
1053,moradia independente em parque de palmela  ribeira das vinhas cascais cascais e estoril,https://www.idealista.pt/imovel/33388069/,"Moradia Isolada Nova T4+1 em Cascais.
Moradia de arquitetura contemporânea, com 4 suites, áreas amplas e com localização de excelência, a 2 minutos do Centro de Cascais, a dois passos de alguns dos melhores campos de Golf do país, ginásio, pastelarias, supermercado, farmácia, clinicas, escolas públicas e colégios priv",True,6900,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-5,t4,359,0,False,19.220057,cascais e estoril,"(16.67, 20.64]","(6288.8, 7273.6]","(353.36, 381.64]",cascais e estoril
1054,moradia independente na rua dos malmequeres 44 jardins da parede carcavelos e parede,https://www.idealista.pt/imovel/32822605/,"Moradia T4 disponível para arrendar em área privilegiada, próxima à praia, com 3 andares, garagem privada para até 3 carros, terraço espaçoso, piscina, uma combinação perfeita de conforto e praticidade para o seu dia a dia.
Esta moradia é composta por uma sala ampla com cozinha equipada e escritório transformável em q",True,10000,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-5,t4,253,0,False,39.525692,carcavelos e parede,"(36.518, 40.488]","(9243.2, 10228.0]","(240.24, 268.52]",carcavelos e parede
1055,moradia independente em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33246361/,"Fantástica moradia de Charme T4+2 de estilo tradicional, totalmente mobilada e remodelada, encontra-se localizada no Centro Histórico de Cascais, junto ao Jardim da Parada, perto de museus, das praias, zona de comércio local, restaurantes e da Marina de Cascais.
Com um lote de 436 m2 e com uma área bruta de 232 m2, enc",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-5,t4,204,0,False,41.666668,cascais e estoril,"(40.488, 44.457]","(8258.4, 9243.2]","(183.68, 211.96]",cascais e estoril
1056,apartamento t4 na rua dos acores monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33295724/,"Fantástico apartamento T4, ultimo andar de prédio com apenas 2 andares e elevador, localizado no Monte Estoril, em condomínio fechado com porteiro, jardim e piscina.
O condomínio encontra-se em zona premium, numas das melhores zonas do Monte Estoril, a 5 min walking distance das praias, do paredão e da estação de combo",True,4500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-5,t4,185,2,True,24.324324,cascais e estoril,"(20.64, 24.61]","(4319.2, 5304.0]","(183.68, 211.96]",cascais e estoril
1057,apartamento t4 em bairro do rosario cascais cascais e estoril,https://www.idealista.pt/imovel/33269764/,"Apartamento T4 com 205 m2 de área bruta privativa, jardim privativo de 337 m2, terraço e dois lugares de estacionamento, no condomínio privado Scala, localizado na Gandarinha em Cascais. O apartamento é composto por uma ampla sala de 53 m2, duas suites, sendo uma master com walk-in closet. Dois quartos servidos por uma",True,12000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,205,0,False,58.536587,cascais e estoril,"(56.366, 60.335]","(11212.8, 12197.6]","(183.68, 211.96]",cascais e estoril
1058,apartamento t4 em centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33355125/,"Magnifica cobertura T4 para arrendamento com móveis, no Estoril com vista sobre o Estoril e de mar. Localizada num prédio de charme junto às praias, o imóvel com cerca de 220m² é composto por: hall de entrada, sala de estar com 78m², outra sala com 49m², cozinha, casa de banho social, master suite com 28m², outras duas",True,12500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,254,5,True,49.212597,cascais e estoril,"(48.427, 52.396]","(12197.6, 13182.4]","(240.24, 268.52]",cascais e estoril
1059,moradia independente em areias estoril cascais e estoril,https://www.idealista.pt/imovel/33352482/,"Moradia T3 em gaveto com agradável jardim e garagem a 10 minutos a pé da praia!
Distribui se em 2 pisos:
Piso 0
Sala de estar e jantar 30m2
Sala de estar mais pequena com lareira
cozinha
WC social
Piso1
master Suíte com grande roupeiro e varanda
quarto com acesso a varanda
quarto com roupeiro e a",True,3900,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,173,0,False,22.543352,cascais e estoril,"(20.64, 24.61]","(3334.4, 4319.2]","(155.4, 183.68]",cascais e estoril
1060,apartamento t4 em bairro alentejano carcavelos e parede,https://www.idealista.pt/imovel/30051763/,"Moradia T4+1 sem móveis na Parede, com jardim, barbecue e vista de mar.
Moradia com 183m2 de área bruta privativa e boa exposição solar.
Composta por;
R/C
- hall entrada com roupeiros
- sala estar com 30m2 com lareira e saída para terraço
- escritório com 10m2
- casa de banho com polibain
- cozinha com 15,80m2",True,3000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,183,0,False,16.393442,carcavelos e parede,"(12.701, 16.67]","(2349.6, 3334.4]","(155.4, 183.68]",carcavelos e parede
1061,apartamento t4 na rua guilherme salgado bairro do rosario cascais cascais e estoril,https://www.idealista.pt/imovel/33381468/,"Apartamento T4 sem móveis para arrendar, no condomínio fechado 'Scala', com segurança 24 horas, amplos espaços verdes, 4 piscinas exteriores, piscina interior, sauna, banho turco e ginásio.
Apartamento com 205m2 de área bruta privativa e boa exposição solar.
Composto por;
- hall com 5m2
- sala comum com 52m2 com sa",True,9500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,205,0,False,46.341465,cascais e estoril,"(44.457, 48.427]","(9243.2, 10228.0]","(183.68, 211.96]",rua guilherme
1062,apartamento t4  quinta das patinhas bairro santana  cobre cascais cascais e estoril,https://www.idealista.pt/imovel/33263524/,"Apartamento T4 duplex inserido em condomínio com piscina, na Quinta das Patinhas, em Cascais.
Em óptimo estado, como novo.
Quatro quartos, três dos quais em suíte. Master suite com walk-in closet e terraço com vista lateral de mar.
Todos os quartos e hall com roupeiros. Muita arrumação!
Sala ampla (45 m2) virada a",True,3900,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,169,1,True,23.076923,cascais e estoril,"(20.64, 24.61]","(3334.4, 4319.2]","(155.4, 183.68]",cascais e estoril
1063,moradia independente na rua conde ferreira centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33233884/,"Casa tradicionalmente concebida e totalmente mobilada, situada numa localização privilegiada, a apenas 5 minutos a pé da praia, restaurantes e comércio local.
No rés-do-chão, encontra-se uma ampla sala com acesso direto ao jardim, um lavabo social e uma cozinha totalmente equipada.
No primeiro andar, há quatro quarto",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,232,0,False,36.63793,cascais e estoril,"(36.518, 40.488]","(8258.4, 9243.2]","(211.96, 240.24]",cascais e estoril
1064,duplex na rua depositos da agua bairro santana  cobre cascais cascais e estoril,https://www.idealista.pt/imovel/33317110/,"Apartamento luminoso, com áreas muito generosas, vista desafogada guincho e Serra de Sintra, localizado no 1º andar sem elevador, num condomínio de zona residencial com privacidade. O imóvel é composto por:
Piso 1:
Hall de entrada com 7.40 m²;
Ampla sala de estar/jantar com 50 m²;
Cozinha totalmente equipada com 13 m²",True,3500,duplex,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-6,t4,190,1,False,18.421053,cascais e estoril,"(16.67, 20.64]","(3334.4, 4319.2]","(183.68, 211.96]",cascais e estoril
1065,moradia em aldeia de juzo  charneca cascais cascais e estoril,https://www.idealista.pt/imovel/28833012/,"Moradia T4 sem móveis inserida em condomínio de prestígio com serviço de portaria.
Moradia com 212m2 de área bruta privativa e excelente exposição solar, (Nascente/Poente).
Composta por:
R/C
- amplo hall de entrada
- lavabo social
- quarto/escritório, onde existe uma outra divisão para arrumação
- cozinha totalm",True,4750,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,212,0,False,22.40566,cascais e estoril,"(20.64, 24.61]","(4319.2, 5304.0]","(211.96, 240.24]",cascais e estoril
1066,moradia independente em bicesse alcabideche,https://www.idealista.pt/imovel/33295715/,"Excelente Moradia V4 de luxo isolada, Nova e de arquitetura contemporânea, com piscina e jardim.
Com excelentes acabamentos, com muita luminosidade, vista desafogada. Com garagem para um carro mais estacionamento exterior para dois carros.
Em zona tranquila de moradias, localizada em Manique de baixo, Alcabideche.
Comp",True,5500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,260,0,False,21.153847,alcabideche,"(20.64, 24.61]","(5304.0, 6288.8]","(240.24, 268.52]",alcabideche
1067,moradia em bairro santana  cobre cascais cascais e estoril,https://www.idealista.pt/imovel/32912032/,"Moradia T4 sem móveis para arrendar no Cobre, inserida em pequeno condomínio com jardim e piscina.
Moradia com 176m2 de área bruta privativa e boa exposição solar.
Composto por;
R/C
- sala comum com 50m2 com lareira com recuperador e saída para terraço
- hall com despensa
- cozinha totalmente equipada
- lavabo s",True,3900,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,176,0,False,22.15909,cascais e estoril,"(20.64, 24.61]","(3334.4, 4319.2]","(155.4, 183.68]",moradia
1068,moradia em bairro do rosario cascais cascais e estoril,https://www.idealista.pt/imovel/32339815/,"Moradia isolada com muito charme T4+1 com piscina e jardim privado no Centro de Cascais, para arrendamento com móveis. Imóvel todo remodelado inserido em lote de terreno de 1042 m2, composto por: hall de entrada, sala de estar com acesso ao jardim e piscina, sala de jantar com lareira, escritório, cozinha equipada com",True,11000,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,410,0,False,26.829268,cascais e estoril,"(24.61, 28.579]","(10228.0, 11212.8]","(409.92, 438.2]",cascais e estoril
1069,apartamento t4 em centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/32870980/,"Apartamento T3+1 com ou sem móveis, para arrendar no Estoril, inserido em condomínio fechado com jardim e piscina.
Apartamento com 255m2 de área bruta privativa e boa exposição solar a nascente/poente.
Composto por:
- hall com 10m2
- sala comum com 100m2 com lareira e saída para jardim privativo com 200m2 com acess",True,6500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,255,0,False,25.490196,cascais e estoril,"(24.61, 28.579]","(6288.8, 7273.6]","(240.24, 268.52]",cascais e estoril
1070,apartamento t4 na avenida da venezuela centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33294201/,"Apartamento T4 para Arrendar no Monte Estoril, Cascais
Descrição:
Este apartamento de 4 quartos está disponível para arrendar no Monte Estoril, uma das áreas mais prestigiadas de Cascais. Com uma distribuição bem resolvida, oferece todo o conforto e comodidade que procura. Com uma sala de estar luminosa com varanda,",True,4500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,215,2,True,20.930233,cascais e estoril,"(20.64, 24.61]","(4319.2, 5304.0]","(211.96, 240.24]",venezuela
1071,apartamento t4 em areia  birre cascais cascais e estoril,https://www.idealista.pt/imovel/33300006/,"Apartamento T4 para arrendamento sem móveis inserido em prédio de prestigio frente ao mar em Cascais na zona da Guia. O imóvel tem uma área bruta de 345 m2 distribuídos da seguinte forma: Hall entrada, Sala de estar 57 m2, sala jantar 30 m2, casa de banho social, Cozinha equipada com 30 m2, . Na zona intima tem um quar",True,12000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,345,4,True,34.782608,cascais e estoril,"(32.549, 36.518]","(11212.8, 12197.6]","(325.08, 353.36]",cascais e estoril
1072,moradia independente em centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33081407/,"Moradia T4 com 162,80m2 de área bruta privativa contando ainda com 34,5m2 de área dependente, inserida num lote de terreno de 87,50m2, situada no coração do Estoril em Cascais.
A moradia é composta por três pisos, divididos pelos ambientes em que se inserem.
Piso 0
Pateo Exterior
Sala de estar
Arrumos
Piso 1",True,8500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,196,0,False,43.367348,cascais e estoril,"(40.488, 44.457]","(8258.4, 9243.2]","(183.68, 211.96]",cascais e estoril
1073,moradia independente em bicesse alcabideche,https://www.idealista.pt/imovel/33338475/,"Moradia T4 localizada em Bicesse, no empreeendimento Casas de Bicesse.
Casa totalmente nova, a estrear com arquitetura moderna, implementado num lote de 325 m2 e com área de construção de 260 m2.
Fica localizada perto de comércio e serviços, escolas e apenas a 5 minutos do Cascais Shopping e dos acessos à A5 e A16.",True,5500,moradia,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,260,0,False,21.153847,alcabideche,"(20.64, 24.61]","(5304.0, 6288.8]","(240.24, 268.52]",alcabideche
1074,duplex em centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33342321/,"Apartamento duplex com quatro quartos, localizado no centro do Estoril. Inserido em edifício com dois elevadores, num condomínio com jardim e pequeno campo de jogos, este duplex conta com 133m2 de área bruta privativa no primeiro piso, donde se encontram uma sala de jantar com uma simpática varanda e vista desafogada,",True,4500,duplex,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-7,t4,134,2,True,33.58209,cascais e estoril,"(32.549, 36.518]","(4319.2, 5304.0]","(127.12, 155.4]",cascais e estoril
